id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,is_new_manager,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_turnover_intention,propensity_score,retention_3month,retention_6month,retention_9month,retention_12month,manager_efficacy_index,workload_index_mgr,turnover_intention_index_mgr
4812,131,0,Middle East & Africa,R&D,Market Access,Meets,Male,34,3,1,12,34,0.0,4.6,1.0,0.0977,1,1,1,1,3.2,4.0,1.0
4813,4,0,Asia Pacific,R&D,Pharmacovigilance,Below,Male,38,11,0,11,21,2.1,4.2,3.7,0.0,1,1,1,1,1.7,2.2,3.9
4814,37,0,Middle East & Africa,R&D,Marketing,Meets,Male,45,12,1,7,12,0.0,3.3,2.8,0.0977,1,1,1,1,3.4,3.6,2.0
4815,922,0,North America,Finance,Marketing,Meets,Male,37,12,0,6,15,3.7,2.0,3.4,0.0331,1,1,1,1,3.7,2.8,2.8
4816,624,0,Middle East & Africa,Digital,Legal & Compliance,Below,Female,37,34,0,9,33,4.1,2.9,1.7,0.0,1,1,1,1,5.0,2.9,2.3
4817,160,0,Asia Pacific,R&D,Human Resources,Meets,Male,38,7,1,9,23,0.0,3.5,2.6,0.0977,1,1,1,1,2.1,5.0,2.5
4818,495,0,Latin America,Manufacturing,Regulatory Affairs,Far Below,Male,40,20,1,5,15,0.0,3.6,2.5,0.0,1,1,1,1,3.7,4.2,2.8
4819,437,0,Middle East & Africa,Manufacturing,Communications,Meets,Male,35,16,0,5,11,3.3,4.2,3.3,0.0348,0,0,0,0,4.0,4.1,3.3
4820,44,0,Europe,R&D,Legal & Compliance,Far Exceeds,Female,43,6,0,10,38,2.8,2.0,2.0,0.2644,1,0,0,0,4.2,2.2,2.6
4821,305,0,North America,Commercial,Supply Chain,Meets,Male,39,10,0,5,19,3.7,4.1,3.3,0.0422,1,1,1,1,3.8,4.2,2.2
4822,421,0,North America,Manufacturing,IT & Digital,Meets,Male,35,12,0,8,17,4.1,3.8,3.0,0.0348,1,1,1,1,4.2,3.8,2.9
4823,354,0,Europe,Commercial,IT & Digital,Meets,Female,36,20,0,12,18,2.9,4.3,3.2,0.0422,1,1,1,1,2.9,4.2,1.0
4824,580,0,Europe,Digital,Communications,Meets,Male,45,25,0,12,29,3.5,1.9,3.8,0.0853,1,1,1,1,3.8,1.9,2.5
4825,1019,0,Middle East & Africa,Finance,Pharmacovigilance,Exceeds,Male,34,10,0,5,7,3.2,5.0,1.9,0.0588,1,1,1,1,2.7,3.7,3.1
4826,365,0,Europe,Manufacturing,Marketing,Meets,Male,41,21,1,9,26,0.0,2.2,1.7,0.0348,1,1,1,1,3.8,2.4,1.6
4827,247,0,Latin America,Commercial,Human Resources,Meets,Male,41,6,1,8,21,0.0,2.5,2.0,0.0422,1,1,1,1,3.3,2.7,2.4
4828,140,0,Asia Pacific,R&D,Quality Assurance,Meets,Female,32,14,0,8,24,3.8,2.4,2.1,0.0977,1,1,1,1,3.7,2.9,1.0
4829,558,0,Europe,Digital,IT & Digital,Meets,Male,29,14,0,8,12,4.2,3.7,4.4,0.0853,1,1,1,1,3.9,2.3,3.3
4830,868,0,Europe,HR,Sales,Meets,Male,36,7,0,5,17,3.7,3.4,1.0,0.0383,1,1,1,1,1.7,3.3,1.0
4831,848,0,Latin America,HR,Regulatory Affairs,Far Below,Male,43,4,0,12,22,3.6,2.9,3.0,0.0,1,1,1,1,4.4,1.5,2.6
4832,49,0,North America,R&D,Finance & Accounting,Meets,Non-Binary/Other,29,17,1,7,13,0.0,4.5,2.9,0.0977,1,1,1,1,3.1,5.0,2.2
4833,544,0,North America,Digital,Communications,Meets,Male,33,10,0,7,24,2.5,3.9,3.1,0.0853,0,0,0,0,3.2,2.6,1.4
4834,567,0,Middle East & Africa,Digital,Medical Affairs,Meets,Female,42,3,1,5,18,0.0,2.6,1.6,0.0853,1,1,1,1,4.3,2.4,1.0
4835,695,0,Latin America,Digital,IT & Digital,Exceeds,Male,32,9,0,7,14,3.2,2.1,3.5,0.1452,1,1,0,0,2.1,2.5,3.8
4836,681,0,Asia Pacific,Digital,Clinical Operations,Meets,Female,44,3,1,6,14,0.0,4.2,4.6,0.0853,1,1,1,1,3.1,4.3,4.3
4837,775,0,Asia Pacific,HR,Clinical Operations,Below,Female,54,11,0,9,13,4.0,2.2,2.1,0.0,1,1,1,1,1.8,3.5,1.5
4838,179,0,Latin America,Commercial,Marketing,Exceeds,Male,33,12,1,8,11,0.0,3.7,1.0,0.0743,1,1,0,0,3.1,2.7,1.6
4839,656,0,Asia Pacific,Digital,Communications,Exceeds,Male,47,11,0,6,23,3.2,1.0,1.3,0.1452,0,0,0,0,3.7,2.0,2.0
4840,193,0,North America,Commercial,Regulatory Affairs,Meets,Male,40,12,0,8,29,2.4,3.1,1.4,0.0422,1,0,0,0,2.9,4.1,3.1
4841,523,0,Asia Pacific,Digital,Marketing,Below,Male,33,5,1,6,23,0.0,4.6,2.4,0.0,1,1,1,1,2.3,3.3,3.2
4842,409,0,Asia Pacific,Manufacturing,Clinical Operations,Meets,Male,48,13,0,6,18,3.1,3.6,1.8,0.0348,1,1,1,1,2.9,2.0,1.7
4843,1040,0,Latin America,Finance,Human Resources,Below,Male,40,7,0,12,27,4.4,4.7,1.6,0.0,0,0,0,0,5.0,4.5,1.9
4844,448,0,Latin America,Manufacturing,Market Access,Exceeds,Male,45,20,0,10,37,2.4,2.6,2.7,0.0616,1,1,1,1,2.2,2.5,2.4
4845,975,0,Asia Pacific,Finance,Data Science,Meets,Male,52,2,0,5,10,2.4,3.3,3.3,0.0331,1,1,1,1,3.5,1.9,4.9
4846,448,0,Europe,Manufacturing,Legal & Compliance,Meets,Female,37,28,0,11,19,2.6,2.9,2.0,0.0348,0,0,0,0,3.8,4.3,1.0
4847,684,0,Latin America,Digital,Pharmacovigilance,Exceeds,Male,41,21,0,7,11,3.9,3.1,3.5,0.1452,0,0,0,0,2.7,1.6,3.5
4848,219,0,Middle East & Africa,Commercial,Regulatory Affairs,Meets,Male,31,13,1,11,13,0.0,2.2,4.4,0.0422,1,1,1,1,4.2,3.8,3.6
4849,915,1,Middle East & Africa,Finance,Quality Assurance,Far Exceeds,Female,35,5,0,8,14,2.6,3.1,1.4,0.1022,1,1,1,1,4.1,3.0,2.9
4850,819,0,North America,HR,Marketing,Far Exceeds,Female,38,18,0,5,8,3.9,2.9,2.1,0.1168,1,1,1,1,2.9,4.3,1.1
4851,109,0,Asia Pacific,R&D,IT & Digital,Far Below,Female,39,17,0,5,13,2.5,2.6,1.3,0.0,1,1,1,1,3.2,2.1,2.0
4852,920,0,Europe,Finance,Marketing,Below,Female,28,6,0,12,22,3.4,2.6,3.9,0.0,1,1,1,1,1.9,2.2,4.0
4853,1030,0,North America,Finance,Supply Chain,Meets,Female,47,7,0,5,19,2.2,2.7,2.6,0.0331,1,1,1,1,2.1,3.2,2.4
4854,782,1,Asia Pacific,HR,Sales,Far Exceeds,Male,42,28,0,6,29,4.5,4.0,3.2,0.1168,1,1,1,1,4.6,4.3,3.2
4855,599,0,Latin America,Digital,IT & Digital,Far Exceeds,Female,41,21,0,6,12,4.3,3.3,2.9,0.2363,1,1,1,1,3.8,3.1,2.8
4856,444,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Female,50,9,0,7,15,3.3,2.9,2.7,0.0348,1,1,1,1,2.1,2.4,1.7
4857,460,0,Europe,Manufacturing,Medical Affairs,Below,Female,48,16,0,9,12,4.7,3.5,3.2,0.0,1,1,1,1,5.0,2.1,3.0
4858,192,0,Middle East & Africa,Commercial,Marketing,Below,Male,37,9,0,10,23,2.8,3.5,4.2,0.0,1,1,1,1,3.4,2.6,3.9
4859,565,0,Latin America,Digital,Quality Assurance,Meets,Female,35,23,1,6,21,0.0,2.9,1.0,0.0853,1,1,1,1,2.0,1.6,2.6
4860,759,0,Asia Pacific,HR,Medical Affairs,Meets,Female,42,6,0,7,22,4.6,2.0,3.3,0.0383,1,1,1,1,4.1,3.6,3.7
4861,652,0,Latin America,Digital,Sales,Meets,Male,47,17,0,12,32,2.5,1.0,2.2,0.0853,1,0,0,0,2.2,3.0,3.4
4862,604,0,Latin America,Digital,Supply Chain,Meets,Female,37,2,1,12,30,0.0,4.8,4.0,0.0853,1,1,1,1,3.9,3.6,2.7
4863,494,0,Middle East & Africa,Manufacturing,Marketing,Meets,Male,43,18,0,10,12,5.0,3.0,2.8,0.0348,1,1,1,1,2.9,2.5,4.4
4864,808,0,Europe,HR,Finance & Accounting,Exceeds,Female,48,7,1,9,12,0.0,2.3,3.8,0.0677,1,1,1,1,3.4,2.2,5.0
4865,40,0,Latin America,R&D,Medical Affairs,Meets,Female,44,19,0,12,22,3.3,2.3,3.2,0.0977,1,1,1,1,3.5,1.0,2.0
4866,936,0,Middle East & Africa,Finance,Finance & Accounting,Meets,Male,28,7,1,9,27,0.0,4.0,2.5,0.0331,1,1,1,1,2.6,3.4,2.4
4867,449,0,Europe,Manufacturing,Medical Affairs,Meets,Female,31,4,0,12,34,3.8,5.0,2.7,0.0348,1,1,1,0,4.5,3.7,2.5
4868,836,0,Asia Pacific,HR,Market Access,Exceeds,Female,50,27,0,8,17,2.2,4.1,2.7,0.0677,1,1,1,1,3.2,4.6,2.4
4869,231,0,Asia Pacific,Commercial,Medical Affairs,Meets,Male,39,8,0,5,15,4.1,2.3,4.8,0.0422,1,1,1,1,4.5,2.3,3.2
4870,919,0,North America,Finance,Clinical Operations,Meets,Male,40,8,0,5,21,3.0,4.7,1.2,0.0331,1,1,1,1,2.8,4.7,2.2
4871,995,0,Middle East & Africa,Finance,Sales,Meets,Female,41,8,1,8,18,0.0,4.8,3.6,0.0331,1,1,1,1,3.7,2.5,1.9
4872,484,0,Europe,Manufacturing,Quality Assurance,Meets,Male,47,14,0,5,14,2.0,1.2,1.9,0.0348,1,1,1,1,3.2,4.7,2.7
4873,292,0,Latin America,Commercial,Supply Chain,Below,Male,33,9,0,8,20,5.0,4.7,2.7,0.0,1,1,0,0,4.9,2.8,2.4
4874,467,1,Asia Pacific,Manufacturing,Sales,Meets,Female,36,13,0,6,16,3.0,2.2,1.8,0.0348,1,1,1,1,5.0,2.9,3.1
4875,627,0,Europe,Digital,Data Science,Meets,Non-Binary/Other,32,3,1,11,15,0.0,3.4,2.7,0.0853,0,0,0,0,2.6,1.8,3.8
4876,791,0,Middle East & Africa,HR,Communications,Meets,Male,28,20,0,12,17,2.5,4.8,1.0,0.0383,1,0,0,0,2.9,4.9,1.0
4877,227,0,North America,Commercial,Communications,Below,Male,40,15,0,11,22,1.8,2.3,3.3,0.0,1,1,1,1,3.9,2.6,2.7
4878,990,0,Asia Pacific,Finance,Human Resources,Below,Female,33,12,0,8,19,2.9,3.8,1.8,0.0,1,1,1,1,3.0,3.6,2.6
4879,427,0,Europe,Manufacturing,Clinical Operations,Meets,Female,44,9,1,7,12,0.0,4.0,3.1,0.0348,1,1,1,1,5.0,5.0,1.9
4880,1003,0,Europe,Finance,Finance & Accounting,Meets,Female,34,10,0,5,12,4.1,3.5,2.4,0.0331,1,1,1,1,4.0,3.1,2.2
4881,341,0,Europe,Commercial,Supply Chain,Meets,Male,30,36,0,9,28,2.7,2.0,4.9,0.0422,1,1,1,1,4.9,2.2,4.2
4882,962,0,Middle East & Africa,Finance,Finance & Accounting,Exceeds,Female,44,8,0,8,16,4.6,3.3,3.9,0.0588,1,1,1,1,4.6,1.9,5.0
4883,458,0,Middle East & Africa,Manufacturing,Communications,Below,Male,41,7,1,7,12,0.0,2.3,2.3,0.0,1,1,1,1,1.9,2.6,2.9
4884,391,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Female,37,17,0,11,29,3.0,3.8,1.8,0.0348,1,1,1,1,1.9,1.5,3.0
4885,25,0,Latin America,R&D,Data Science,Meets,Male,37,7,0,10,24,3.7,4.4,3.0,0.0977,1,1,1,1,3.5,3.3,2.8
4886,1015,0,Europe,Finance,Medical Affairs,Exceeds,Female,42,10,0,12,18,2.4,4.5,5.0,0.0588,0,0,0,0,2.7,5.0,3.0
4887,121,0,Asia Pacific,R&D,Legal & Compliance,Meets,Female,48,12,0,11,13,1.0,4.3,3.9,0.0977,1,1,1,1,2.9,5.0,1.7
4888,121,0,Middle East & Africa,R&D,Sales,Meets,Female,40,9,0,5,24,4.0,1.4,3.2,0.0977,1,1,1,1,3.5,2.9,3.7
4889,958,0,Middle East & Africa,Finance,Finance & Accounting,Meets,Male,41,27,0,7,36,3.4,1.9,3.7,0.0331,1,1,1,1,3.4,1.0,3.0
4890,347,0,Europe,Commercial,Communications,Meets,Female,35,4,0,10,15,3.4,1.7,3.0,0.0422,1,1,1,1,3.2,2.7,2.4
4891,648,0,Middle East & Africa,Digital,IT & Digital,Meets,Female,37,30,0,12,29,2.4,2.8,3.8,0.0853,1,1,1,1,2.1,3.4,2.5
4892,385,0,Latin America,Manufacturing,Quality Assurance,Meets,Female,28,18,0,9,31,3.3,4.0,3.1,0.0348,1,1,1,1,2.8,3.6,2.5
4893,854,0,Latin America,HR,Finance & Accounting,Exceeds,Female,32,7,0,6,13,2.8,3.0,2.1,0.0677,1,1,1,1,3.2,2.5,3.6
4894,4,0,Middle East & Africa,R&D,Supply Chain,Meets,Male,32,11,0,5,11,2.6,2.6,1.3,0.0977,1,1,1,1,4.2,1.9,2.9
4895,283,0,Europe,Commercial,Pharmacovigilance,Far Exceeds,Male,31,10,1,9,20,0.0,1.5,4.0,0.1275,1,1,1,1,5.0,1.5,3.2
4896,902,0,Europe,Finance,Human Resources,Meets,Male,36,5,0,5,12,2.5,4.3,2.8,0.0331,1,1,1,1,3.1,2.9,4.0
4897,290,0,Europe,Commercial,Data Science,Exceeds,Male,36,23,0,6,12,3.2,3.7,2.8,0.0743,1,1,1,1,3.0,2.7,2.3
4898,331,0,North America,Commercial,Legal & Compliance,Meets,Male,32,10,0,12,27,3.4,3.5,2.6,0.0422,1,1,1,1,4.0,3.7,3.5
4899,909,0,Middle East & Africa,Finance,Human Resources,Meets,Female,46,12,0,5,33,2.7,2.5,4.4,0.0331,1,1,1,1,3.8,2.9,4.4
4900,700,0,Europe,HR,Market Access,Meets,Female,42,4,0,8,15,2.9,3.5,1.7,0.0383,1,1,1,1,2.9,5.0,1.6
4901,904,0,Latin America,Finance,Clinical Operations,Exceeds,Female,39,6,0,7,13,3.8,2.5,2.0,0.0588,0,0,0,0,3.5,2.8,1.0
4902,772,0,Asia Pacific,HR,Clinical Operations,Meets,Female,42,8,1,11,23,0.0,3.0,3.2,0.0383,0,0,0,0,5.0,4.0,2.6
4903,881,0,Asia Pacific,Finance,IT & Digital,Meets,Male,28,2,0,10,24,3.2,3.9,3.7,0.0331,1,1,1,1,3.9,3.6,3.6
4904,38,0,Europe,R&D,Market Access,Below,Female,28,15,0,12,17,3.7,2.0,1.5,0.0,1,1,1,1,2.5,2.5,2.5
4905,831,0,Asia Pacific,HR,Finance & Accounting,Far Exceeds,Male,45,29,0,11,17,2.8,3.2,3.2,0.1168,1,1,1,1,2.8,3.1,1.4
4906,119,0,Asia Pacific,R&D,Legal & Compliance,Meets,Male,52,6,1,11,15,0.0,4.4,3.0,0.0977,1,0,0,0,3.3,5.0,3.2
4907,707,0,North America,HR,Clinical Operations,Meets,Male,38,11,1,11,13,0.0,5.0,2.7,0.0383,1,1,1,1,2.9,2.7,1.7
4908,723,0,Latin America,HR,Regulatory Affairs,Exceeds,Female,52,7,0,12,15,3.6,2.0,4.6,0.0677,1,1,1,1,2.8,3.1,4.5
4909,989,0,Latin America,Finance,Regulatory Affairs,Exceeds,Non-Binary/Other,38,12,0,7,12,2.6,3.3,1.0,0.0588,1,0,0,0,4.5,2.4,1.8
4910,793,0,North America,HR,Supply Chain,Meets,Male,34,7,1,11,27,0.0,2.5,1.4,0.0383,1,1,1,1,3.3,2.6,3.2
4911,140,1,North America,R&D,Pharmacovigilance,Exceeds,Male,44,3,0,5,6,3.0,4.4,4.0,0.1648,1,1,1,1,2.9,3.6,3.5
4912,900,0,Asia Pacific,Finance,Quality Assurance,Meets,Female,28,20,0,7,22,2.1,2.0,2.6,0.0331,1,1,1,1,2.3,3.5,2.7
4913,395,0,Middle East & Africa,Manufacturing,Communications,Below,Female,34,18,0,6,21,2.6,3.8,4.3,0.0,1,1,1,1,2.5,1.8,2.3
4914,130,0,Asia Pacific,R&D,Medical Affairs,Exceeds,Female,33,22,0,10,18,3.5,1.2,4.8,0.1648,1,1,1,1,2.3,2.1,4.0
4915,418,0,North America,Manufacturing,Regulatory Affairs,Meets,Male,31,16,0,5,15,2.8,3.6,3.4,0.0348,1,1,1,1,3.0,2.2,4.2
4916,240,0,Latin America,Commercial,Data Science,Meets,Female,35,15,0,5,19,4.9,4.0,2.6,0.0422,1,1,1,1,3.8,4.9,4.4
4917,1035,0,Asia Pacific,Finance,Market Access,Below,Male,40,10,0,7,8,4.1,2.5,4.1,0.0,0,0,0,0,3.8,1.4,4.3
4918,349,0,Middle East & Africa,Commercial,Sales,Meets,Male,46,22,0,7,18,4.2,1.0,3.4,0.0422,1,1,1,1,4.5,1.0,2.9
4919,1035,0,Asia Pacific,Finance,Pharmacovigilance,Meets,Male,44,25,0,5,9,2.3,4.1,1.3,0.0331,1,1,1,1,2.1,3.9,1.1
4920,992,1,Europe,Finance,Quality Assurance,Far Exceeds,Female,28,5,0,6,11,2.7,1.3,3.4,0.1022,1,1,1,1,3.9,2.4,2.8
4921,47,0,Asia Pacific,R&D,Finance & Accounting,Meets,Male,52,9,0,6,16,2.9,1.3,5.0,0.0977,1,1,1,1,2.4,2.0,4.2
4922,388,0,North America,Manufacturing,IT & Digital,Exceeds,Female,45,9,1,10,26,0.0,3.5,3.1,0.0616,1,1,1,1,2.3,3.5,1.8
4923,980,0,Latin America,Finance,Legal & Compliance,Meets,Male,38,18,0,7,15,4.7,3.9,2.5,0.0331,1,1,1,1,4.8,3.6,3.3
4924,366,0,Latin America,Manufacturing,Data Science,Meets,Male,46,5,1,11,17,0.0,3.2,2.2,0.0348,1,1,1,1,2.1,3.2,2.9
4925,957,0,North America,Finance,Pharmacovigilance,Below,Non-Binary/Other,32,4,0,8,20,3.2,1.3,2.4,0.0,1,1,1,1,3.8,2.7,1.4
4926,364,0,Europe,Manufacturing,Market Access,Meets,Male,43,18,0,5,13,2.8,1.3,2.4,0.0348,1,1,1,1,3.8,2.3,3.1
4927,233,0,North America,Commercial,Data Science,Meets,Female,28,16,0,12,19,3.3,3.0,2.5,0.0422,1,1,1,1,3.2,3.6,3.3
4928,38,0,Asia Pacific,R&D,Market Access,Exceeds,Female,36,2,0,12,17,3.3,4.5,2.4,0.1648,1,1,1,1,3.8,3.8,3.8
4929,940,0,North America,Finance,IT & Digital,Meets,Female,46,11,0,11,34,2.8,4.4,3.8,0.0331,0,0,0,0,3.5,4.0,3.3
4930,619,0,North America,Digital,Legal & Compliance,Meets,Male,35,21,0,12,23,3.2,3.2,3.1,0.0853,1,1,1,1,3.5,2.5,2.4
4931,448,0,Europe,Manufacturing,Quality Assurance,Exceeds,Female,36,1,1,10,22,0.0,2.7,3.8,0.0616,1,1,1,1,3.4,3.3,2.6
4932,368,0,Asia Pacific,Manufacturing,Clinical Operations,Meets,Female,34,7,1,5,14,0.0,1.2,1.7,0.0348,1,1,1,1,3.1,2.2,2.3
4933,551,0,Middle East & Africa,Digital,Medical Affairs,Meets,Non-Binary/Other,37,36,1,5,17,0.0,2.7,2.6,0.0853,1,1,1,1,3.9,2.0,1.1
4934,61,0,Middle East & Africa,R&D,Medical Affairs,Meets,Female,32,24,0,6,20,3.2,2.3,2.8,0.0977,0,0,0,0,2.2,2.0,3.3
4935,467,0,Latin America,Manufacturing,Marketing,Exceeds,Male,47,5,0,8,45,4.8,4.3,2.2,0.0616,0,0,0,0,4.2,3.5,2.7
4936,100,0,North America,R&D,IT & Digital,Meets,Female,31,11,0,12,25,3.9,3.1,2.4,0.0977,1,1,1,1,4.0,3.4,1.4
4937,513,0,Latin America,Manufacturing,IT & Digital,Below,Female,40,7,1,11,19,0.0,2.6,1.3,0.0,1,1,1,1,4.4,2.8,3.0
4938,862,0,Europe,HR,Regulatory Affairs,Meets,Male,43,16,0,11,18,2.9,2.8,1.7,0.0383,1,1,1,1,2.8,1.7,2.7
4939,451,0,Middle East & Africa,Manufacturing,Supply Chain,Far Exceeds,Female,34,18,1,12,16,0.0,3.0,3.4,0.1069,1,1,1,1,3.1,1.4,2.7
4940,792,0,North America,HR,Sales,Below,Female,29,8,0,8,12,1.6,3.5,3.4,0.0,1,1,1,1,1.3,2.5,1.5
4941,895,0,Europe,Finance,Market Access,Meets,Female,35,24,0,11,25,2.0,4.5,1.4,0.0331,1,1,0,0,1.8,3.1,3.1
4942,80,0,Europe,R&D,Marketing,Meets,Female,36,17,0,11,31,2.6,2.2,2.4,0.0977,1,1,1,1,1.7,3.8,1.0
4943,455,0,North America,Manufacturing,Human Resources,Below,Male,44,23,0,5,8,2.1,1.4,1.7,0.0,1,1,1,1,1.6,2.0,2.2
4944,347,0,Europe,Commercial,Legal & Compliance,Meets,Male,37,7,0,9,32,3.3,2.0,1.9,0.0422,1,1,1,1,2.9,3.2,2.9
4945,317,0,North America,Commercial,Marketing,Exceeds,Male,38,14,0,5,7,3.3,2.9,1.0,0.0743,1,1,1,1,3.9,3.3,2.8
4946,680,0,North America,Digital,Legal & Compliance,Far Below,Male,30,10,0,10,19,4.8,2.6,1.5,0.0,0,0,0,0,4.4,4.2,2.5
4947,299,0,Asia Pacific,Commercial,Legal & Compliance,Meets,Male,37,8,0,12,15,3.6,2.0,1.8,0.0422,1,1,1,1,4.7,2.7,2.0
4948,701,0,Latin America,HR,IT & Digital,Exceeds,Female,47,14,0,10,23,3.4,5.0,2.9,0.0677,1,1,1,1,3.8,4.7,5.0
4949,206,0,Europe,Commercial,Legal & Compliance,Meets,Female,45,14,0,5,16,3.4,4.2,2.9,0.0422,1,1,1,1,2.0,3.2,3.6
4950,340,0,Europe,Commercial,Human Resources,Meets,Male,35,11,0,12,18,3.5,2.3,2.6,0.0422,1,1,1,1,3.6,4.0,2.7
4951,277,0,Asia Pacific,Commercial,Marketing,Exceeds,Male,43,9,1,6,15,0.0,3.1,3.5,0.0743,1,1,1,1,4.5,2.9,2.2
4952,405,0,Asia Pacific,Manufacturing,Market Access,Meets,Female,37,25,0,11,20,3.1,3.9,3.6,0.0348,1,1,1,1,2.4,2.9,4.8
4953,589,0,Asia Pacific,Digital,IT & Digital,Below,Male,41,5,0,10,32,2.6,3.6,3.1,0.0,1,1,1,1,3.3,3.6,2.2
4954,146,0,Middle East & Africa,R&D,Quality Assurance,Meets,Female,36,5,0,6,14,1.8,3.3,3.0,0.0977,1,1,1,1,2.4,3.6,2.1
4955,676,1,Middle East & Africa,Digital,Market Access,Meets,Male,32,6,0,9,15,2.9,2.3,1.3,0.0853,1,1,1,1,3.5,2.8,2.5
4956,748,0,Middle East & Africa,HR,Medical Affairs,Meets,Male,32,14,0,10,14,3.5,3.8,3.4,0.0383,0,0,0,0,4.3,2.8,2.1
4957,361,0,North America,Manufacturing,Market Access,Meets,Female,41,8,0,12,20,4.2,3.7,3.4,0.0348,1,1,1,1,3.9,3.1,4.5
4958,884,0,Europe,Finance,Quality Assurance,Far Exceeds,Female,28,3,1,9,23,0.0,3.1,2.8,0.1022,1,1,1,1,3.3,2.3,1.7
4959,436,0,Latin America,Manufacturing,Pharmacovigilance,Meets,Male,44,3,0,10,15,2.5,2.6,3.7,0.0348,1,1,1,1,2.8,4.2,4.0
4960,354,0,North America,Commercial,Finance & Accounting,Exceeds,Non-Binary/Other,37,11,1,8,49,0.0,3.1,1.9,0.0743,1,1,1,1,4.5,4.1,1.3
4961,286,1,Europe,Commercial,Finance & Accounting,Meets,Male,34,21,1,10,18,0.0,3.1,2.8,0.0422,1,1,1,0,3.3,3.4,2.9
4962,783,0,Europe,HR,Medical Affairs,Below,Male,44,16,0,7,10,2.1,1.0,2.6,0.0,1,1,1,1,2.8,2.3,4.9
4963,1034,0,Asia Pacific,Finance,Clinical Operations,Meets,Female,28,9,0,9,13,2.4,2.1,4.3,0.0331,1,1,0,0,2.6,1.6,4.9
4964,483,0,Asia Pacific,Manufacturing,Data Science,Meets,Female,41,13,0,11,19,3.5,2.5,2.3,0.0348,1,1,1,1,2.8,3.0,1.5
4965,1030,0,North America,Finance,Clinical Operations,Meets,Male,48,9,1,7,24,0.0,2.6,2.4,0.0331,1,1,1,1,4.2,2.1,2.0
4966,147,0,Asia Pacific,R&D,Supply Chain,Meets,Female,30,30,0,6,10,3.8,1.8,2.9,0.0977,1,1,1,1,4.4,3.0,3.7
4967,526,1,Europe,Digital,IT & Digital,Meets,Male,35,8,0,12,23,3.5,1.6,3.6,0.0853,1,1,1,1,4.1,3.3,3.0
4968,434,0,Asia Pacific,Manufacturing,Clinical Operations,Meets,Non-Binary/Other,41,8,0,9,12,4.3,3.1,1.3,0.0348,1,1,1,1,4.3,3.7,1.0
4969,963,0,Middle East & Africa,Finance,Human Resources,Far Exceeds,Female,29,12,1,9,15,0.0,4.0,3.3,0.1022,1,1,1,1,4.9,2.7,3.7
4970,135,0,Asia Pacific,R&D,Medical Affairs,Exceeds,Male,39,17,0,9,12,3.8,2.3,1.5,0.1648,1,1,1,1,3.4,1.0,1.9
4971,89,0,Europe,R&D,Finance & Accounting,Meets,Male,54,16,0,7,8,2.8,3.8,2.9,0.0977,1,1,1,1,3.0,3.0,3.5
4972,539,0,North America,Digital,Legal & Compliance,Meets,Female,40,13,0,10,16,3.6,2.8,1.2,0.0853,1,1,1,1,2.9,2.5,3.1
4973,18,0,Latin America,R&D,Clinical Operations,Far Below,Female,40,10,0,6,10,3.0,4.1,2.2,0.0,1,1,1,1,3.8,2.8,3.5
4974,850,0,Asia Pacific,HR,Finance & Accounting,Below,Female,31,7,0,10,20,3.5,3.4,3.1,0.0,1,1,1,1,3.3,3.9,3.7
4975,172,0,Europe,R&D,Finance & Accounting,Below,Female,46,8,1,12,27,0.0,2.7,2.2,0.0,1,1,1,1,3.4,2.8,2.6
4976,921,0,Latin America,Finance,Regulatory Affairs,Meets,Male,28,22,0,7,23,3.2,5.0,3.8,0.0331,0,0,0,0,3.7,4.2,3.7
4977,761,0,Latin America,HR,Human Resources,Below,Female,38,24,0,12,19,3.5,2.7,3.3,0.0,1,1,1,1,3.9,3.3,3.2
4978,23,0,Middle East & Africa,R&D,Communications,Meets,Female,43,15,0,5,10,4.9,3.2,2.3,0.0977,1,1,1,1,3.3,4.2,2.6
4979,301,0,Latin America,Commercial,Legal & Compliance,Meets,Male,28,12,0,10,15,3.8,3.9,3.8,0.0422,1,1,1,1,4.1,3.8,3.1
4980,84,0,Europe,R&D,Clinical Operations,Meets,Female,28,27,0,11,22,3.5,2.3,3.5,0.0977,1,1,1,1,5.0,3.0,2.6
4981,765,0,Europe,HR,Finance & Accounting,Exceeds,Male,29,26,0,12,16,3.3,1.9,3.6,0.0677,1,1,1,1,3.4,2.0,3.4
4982,176,0,Asia Pacific,R&D,Sales,Far Exceeds,Male,46,8,0,8,26,4.4,3.4,3.5,0.2644,1,1,1,1,5.0,2.7,3.8
4983,68,0,Asia Pacific,R&D,Supply Chain,Meets,Female,34,2,1,7,15,0.0,3.4,1.6,0.0977,1,1,1,1,1.8,4.0,1.0
4984,174,0,Asia Pacific,R&D,Data Science,Meets,Female,43,3,1,7,24,0.0,2.5,2.9,0.0977,1,1,1,1,3.8,3.6,1.7
4985,734,0,Latin America,HR,Legal & Compliance,Meets,Female,42,12,1,9,19,0.0,3.5,3.2,0.0383,1,1,1,1,2.7,3.7,3.0
