id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_stay_intention,propensity_score,exit_date,manager_efficacy_index,workload_index_mgr,stay_intention_index_mgr
5207,724,0,Latin America,HR,Clinical Operations,Meets,Male,43,15,10,37,3.94,3.84,1.3,0.0383,,4.9,3.0,3.4
5208,887,0,Asia Pacific,Finance,Data Science,Meets,Female,36,13,5,7,3.66,1.91,3.82,0.0331,,2.8,2.3,3.6
5209,251,0,Middle East & Africa,Commercial,Legal & Compliance,Meets,Non-Binary/Other,45,26,7,18,4.04,3.54,2.27,0.0422,2026-04-04,,,
5210,793,0,Asia Pacific,HR,Pharmacovigilance,Exceeds,Female,25,18,5,6,3.54,1.0,1.0,0.0677,2026-12-07,4.4,1.7,1.6
5211,358,0,Latin America,Manufacturing,Market Access,Exceeds,Male,38,23,5,7,2.77,3.13,2.29,0.0616,,3.3,2.2,2.4
5212,97,0,Asia Pacific,R&D,Supply Chain,Meets,Female,39,3,9,9,3.63,2.66,3.85,0.0977,,2.3,2.8,3.7
5213,195,0,Middle East & Africa,Commercial,Finance & Accounting,Below,Female,32,12,5,6,2.77,3.92,1.5,0.0,2026-02-16,,,
5214,912,0,North America,Finance,Marketing,Below,Male,38,7,7,13,3.66,2.52,2.88,0.0,,3.5,1.7,2.3
5215,33,0,Middle East & Africa,R&D,Legal & Compliance,Meets,Male,41,18,6,16,4.27,3.48,1.79,0.0977,,2.7,4.6,3.3
5216,904,0,North America,Finance,Clinical Operations,Below,Female,45,16,8,17,4.14,3.05,4.65,0.0,,3.6,3.1,2.0
5217,128,0,Europe,R&D,Pharmacovigilance,Meets,Female,36,27,7,20,3.08,2.24,2.11,0.0977,,2.2,2.3,1.3
5218,465,0,Middle East & Africa,Manufacturing,Finance & Accounting,Meets,Non-Binary/Other,35,9,10,24,2.18,2.36,1.31,0.0348,2026-07-24,1.8,2.6,1.0
5219,774,0,Middle East & Africa,HR,Pharmacovigilance,Exceeds,Male,34,28,8,15,3.56,2.84,2.84,0.0677,,3.6,1.4,1.0
5220,42,0,Latin America,R&D,Clinical Operations,Meets,Female,38,5,11,17,3.37,4.07,2.3,0.0977,2026-03-17,,,
5221,688,0,Asia Pacific,Digital,Legal & Compliance,Meets,Male,32,10,9,24,2.74,3.44,1.94,0.0853,,3.6,3.0,1.6
5222,397,0,North America,Manufacturing,Finance & Accounting,Meets,Non-Binary/Other,43,6,10,17,4.23,2.36,3.33,0.0348,,4.2,1.9,3.5
5223,607,0,North America,Digital,Finance & Accounting,Meets,Male,28,5,5,22,3.47,3.04,2.65,0.0853,,3.7,3.4,3.6
5224,401,0,Latin America,Manufacturing,Communications,Far Exceeds,Male,38,11,5,14,3.92,1.69,2.06,0.1069,,4.5,3.3,3.6
5225,560,0,Latin America,Digital,Marketing,Meets,Male,30,25,8,20,1.22,2.36,1.95,0.0853,,2.2,2.9,2.3
5226,667,1,Asia Pacific,Digital,Supply Chain,Exceeds,Female,38,17,7,14,1.36,3.0,1.73,0.1452,,3.0,3.7,2.9
5227,911,0,Asia Pacific,Finance,Regulatory Affairs,Meets,Male,43,8,12,32,3.85,1.87,2.65,0.0331,,3.8,1.5,2.8
5228,52,0,Middle East & Africa,R&D,Market Access,Meets,Female,39,10,5,19,3.87,2.64,2.47,0.0977,,4.8,2.8,2.6
5229,83,0,Europe,R&D,Quality Assurance,Meets,Female,34,2,9,11,2.52,4.37,2.21,0.0977,,2.7,2.6,2.0
5230,488,0,Asia Pacific,Manufacturing,Quality Assurance,Far Exceeds,Male,42,17,8,15,4.27,2.21,2.47,0.1069,2026-04-18,,,
5231,803,0,Latin America,HR,Marketing,Meets,Male,25,4,8,20,4.31,4.11,1.6,0.0383,,3.8,3.8,3.5
5232,892,0,Asia Pacific,Finance,Pharmacovigilance,Below,Male,38,17,12,12,3.22,2.14,2.9,0.0,,3.7,2.3,3.0
5233,79,0,North America,R&D,Data Science,Meets,Male,33,7,10,14,4.05,1.2,1.78,0.0977,,4.4,4.0,3.6
5234,67,0,Europe,R&D,Regulatory Affairs,Meets,Female,41,20,9,12,3.94,3.52,5.0,0.0977,,4.2,3.2,5.0
5235,992,1,Middle East & Africa,Finance,Regulatory Affairs,Meets,Female,25,9,5,17,4.29,1.28,2.49,0.0331,,4.5,2.8,2.9
5236,268,0,North America,Commercial,Marketing,Far Exceeds,Male,35,1,8,18,3.46,3.1,2.42,0.1275,,3.6,4.4,3.4
5237,961,0,North America,Finance,Supply Chain,Exceeds,Female,34,15,11,18,3.7,2.27,3.43,0.0588,2026-12-10,3.3,2.1,3.0
5238,77,0,Europe,R&D,Marketing,Meets,Male,43,8,11,27,3.78,4.32,3.22,0.0977,,3.2,4.5,3.5
5239,843,0,Middle East & Africa,HR,Human Resources,Below,Female,33,20,12,29,2.67,3.87,1.08,0.0,,3.0,4.2,1.2
5240,231,0,Latin America,Commercial,Data Science,Meets,Non-Binary/Other,37,6,6,26,2.19,3.53,3.49,0.0422,,2.5,3.7,3.5
5241,587,0,Middle East & Africa,Digital,Sales,Meets,Male,38,4,7,8,2.66,3.11,1.8,0.0853,2026-04-22,,,
5242,946,0,Asia Pacific,Finance,Quality Assurance,Meets,Female,38,13,12,26,3.99,3.43,2.23,0.0331,,5.0,2.6,1.6
5243,600,0,North America,Digital,Marketing,Meets,Female,38,17,10,21,2.83,4.15,2.03,0.0853,,2.7,4.6,3.0
5244,306,0,Asia Pacific,Commercial,Regulatory Affairs,Meets,Male,38,44,7,10,1.92,1.83,2.51,0.0422,,2.7,3.1,2.9
5245,218,0,Latin America,Commercial,Communications,Below,Female,38,30,10,16,1.2,1.89,3.8,0.0,,3.3,3.3,1.4
5246,276,0,Asia Pacific,Commercial,Supply Chain,Meets,Male,52,6,8,12,3.3,3.11,1.78,0.0422,,3.1,3.0,2.3
5247,503,0,Middle East & Africa,Manufacturing,Quality Assurance,Below,Male,27,23,9,11,4.18,3.06,2.12,0.0,,3.2,2.7,3.4
5248,960,0,Asia Pacific,Finance,Medical Affairs,Far Below,Female,33,10,7,8,2.67,4.56,2.61,0.0,,2.8,2.9,1.8
5249,704,1,Latin America,HR,IT & Digital,Meets,Female,38,17,11,22,3.18,3.71,3.13,0.0383,,3.5,3.3,3.0
5250,825,0,Latin America,HR,Clinical Operations,Meets,Female,45,13,5,30,2.69,2.13,2.99,0.0383,,3.6,2.4,1.5
5251,582,0,Latin America,Digital,Regulatory Affairs,Meets,Female,44,10,8,10,2.96,2.81,2.64,0.0853,,2.8,2.4,2.1
5252,680,0,Middle East & Africa,Digital,Medical Affairs,Meets,Male,44,17,9,27,2.9,3.13,1.87,0.0853,,2.4,4.5,2.9
5253,567,0,Latin America,Digital,Supply Chain,Far Below,Female,38,5,11,18,2.47,1.26,2.8,0.0,,2.7,3.1,4.1
5254,1020,0,North America,Finance,Regulatory Affairs,Meets,Female,45,7,9,27,4.34,2.67,4.68,0.0331,,4.7,4.1,3.1
5255,34,0,Latin America,R&D,Marketing,Meets,Female,34,13,10,20,3.72,2.33,1.97,0.0977,,4.0,2.2,2.0
5256,607,0,Asia Pacific,Digital,Regulatory Affairs,Meets,Female,43,7,11,14,2.29,2.26,3.86,0.0853,2026-01-07,,,
5257,195,0,Asia Pacific,Commercial,IT & Digital,Meets,Female,39,17,9,13,2.75,1.77,2.94,0.0422,,3.5,2.1,2.9
5258,667,0,Asia Pacific,Digital,Supply Chain,Meets,Male,39,8,9,16,3.02,2.76,3.13,0.0853,,2.9,2.6,2.9
5259,172,0,Middle East & Africa,Commercial,Regulatory Affairs,Meets,Male,30,10,9,21,3.35,4.86,2.43,0.0422,,4.0,4.3,2.7
5260,514,0,Asia Pacific,Manufacturing,Data Science,Exceeds,Female,27,10,6,12,3.49,1.64,1.0,0.0616,,4.2,3.1,1.2
5261,127,0,Middle East & Africa,R&D,Pharmacovigilance,Exceeds,Female,36,18,8,18,2.98,2.25,3.46,0.1648,,3.6,2.2,2.7
5262,115,0,Middle East & Africa,R&D,Finance & Accounting,Exceeds,Female,37,14,10,27,3.13,4.05,1.19,0.1648,,3.6,3.5,2.7
5263,1009,0,Latin America,Finance,Communications,Meets,Male,31,9,7,12,3.52,4.14,2.86,0.0331,,4.8,2.7,3.6
5264,974,0,North America,Finance,Medical Affairs,Meets,Male,44,6,12,20,2.87,1.36,1.69,0.0331,,2.4,2.7,2.0
5265,788,0,Latin America,HR,Legal & Compliance,Meets,Male,33,13,7,24,4.38,2.6,3.93,0.0383,,3.7,1.6,3.6
5266,437,0,Latin America,Manufacturing,Sales,Meets,Female,41,7,9,14,4.11,3.36,2.07,0.0348,2026-04-07,,,
5267,967,0,Middle East & Africa,Finance,Pharmacovigilance,Meets,Male,36,6,6,10,3.12,3.32,2.91,0.0331,,2.7,4.0,3.3
5268,299,0,Middle East & Africa,Commercial,Supply Chain,Meets,Female,43,10,11,15,4.3,2.68,1.0,0.0422,2026-03-08,,,
5269,387,0,Asia Pacific,Manufacturing,Quality Assurance,Meets,Non-Binary/Other,31,33,10,22,3.69,4.03,1.36,0.0348,2026-04-18,,,
5270,8,0,Asia Pacific,R&D,Communications,Below,Male,28,12,9,20,3.63,3.63,1.81,0.0,,3.9,3.3,1.0
5271,302,1,Latin America,Commercial,Human Resources,Meets,Male,41,23,11,14,4.53,2.55,2.92,0.0422,,4.4,3.5,3.3
5272,465,0,Europe,Manufacturing,Data Science,Below,Male,43,1,12,19,4.02,1.65,3.49,0.0,,4.8,1.4,1.9
5273,136,0,Europe,R&D,Human Resources,Far Below,Male,40,2,12,16,4.16,4.08,2.36,0.0,,4.7,2.4,4.6
5274,993,0,Asia Pacific,Finance,Human Resources,Exceeds,Male,33,4,9,17,2.28,5.0,1.29,0.0588,,1.5,3.7,2.4
5275,297,0,Europe,Commercial,Medical Affairs,Meets,Female,42,14,7,13,3.24,2.49,2.15,0.0422,,2.5,5.0,3.1
5276,180,0,Asia Pacific,Commercial,Supply Chain,Meets,Female,41,11,12,21,2.67,4.5,2.88,0.0422,,2.4,4.6,2.9
5277,19,0,Middle East & Africa,R&D,Medical Affairs,Meets,Male,31,1,12,19,2.1,3.22,3.56,0.0977,2026-03-25,,,
5278,336,0,Latin America,Commercial,Regulatory Affairs,Meets,Female,41,25,7,14,1.88,3.24,3.36,0.0422,,2.4,2.8,4.3
5279,948,0,North America,Finance,Legal & Compliance,Below,Female,39,8,7,19,3.91,4.88,2.57,0.0,2026-11-13,3.1,4.1,3.5
5280,968,0,Latin America,Finance,Market Access,Meets,Male,39,7,10,13,3.47,4.57,3.75,0.0331,2026-04-09,,,
5281,938,0,Asia Pacific,Finance,Marketing,Exceeds,Female,30,11,10,17,2.06,2.0,3.93,0.0588,,4.2,5.0,5.0
5282,95,0,Asia Pacific,R&D,Pharmacovigilance,Exceeds,Male,43,5,7,8,3.27,3.24,3.36,0.1648,,4.7,3.4,2.2
5283,615,0,Latin America,Digital,Regulatory Affairs,Below,Male,35,10,6,16,2.85,3.85,1.0,0.0,,3.9,4.1,3.9
5284,593,0,Asia Pacific,Digital,Clinical Operations,Meets,Female,34,11,6,9,2.41,2.47,1.0,0.0853,,5.0,3.0,2.5
5285,192,0,Europe,Commercial,Quality Assurance,Exceeds,Male,41,15,11,21,3.91,3.84,1.98,0.0743,,3.7,3.1,3.6
5286,1035,0,Europe,Finance,Clinical Operations,Below,Male,37,15,10,14,3.07,1.8,1.38,0.0,,3.6,3.5,2.5
5287,259,0,Asia Pacific,Commercial,Clinical Operations,Below,Male,29,9,6,15,4.09,2.77,4.52,0.0,,4.2,2.4,2.7
5288,122,0,Asia Pacific,R&D,Data Science,Exceeds,Female,47,5,6,16,2.83,4.51,2.88,0.1648,,5.0,4.1,3.0
5289,330,0,Europe,Commercial,Sales,Meets,Male,39,8,9,10,1.32,3.46,1.99,0.0422,,2.7,4.0,2.2
5290,856,0,Asia Pacific,HR,Finance & Accounting,Meets,Female,38,13,12,44,3.37,3.78,3.24,0.0383,,3.1,2.5,3.1
5291,552,0,Asia Pacific,Digital,IT & Digital,Below,Female,38,13,8,24,3.55,3.15,1.08,0.0,2026-01-03,,,
5292,195,0,Latin America,Commercial,Pharmacovigilance,Meets,Male,38,13,6,19,3.16,2.78,3.85,0.0422,,1.7,4.4,2.8
5293,343,0,North America,Commercial,Human Resources,Meets,Male,39,21,11,35,3.5,4.03,4.0,0.0422,,4.7,3.6,3.3
5294,485,0,Europe,Manufacturing,Market Access,Meets,Male,45,6,7,13,2.88,4.8,2.16,0.0348,,2.6,4.6,2.3
5295,294,0,Latin America,Commercial,Regulatory Affairs,Meets,Male,47,7,11,17,3.12,3.89,2.55,0.0422,,3.8,4.2,2.6
5296,766,0,North America,HR,IT & Digital,Meets,Male,36,24,7,12,3.35,2.73,2.12,0.0383,,3.2,2.3,2.7
5297,562,0,Asia Pacific,Digital,IT & Digital,Meets,Male,42,7,11,35,4.03,4.69,3.01,0.0853,,3.5,5.0,3.6
5298,366,0,Asia Pacific,Manufacturing,Clinical Operations,Meets,Male,42,7,8,14,3.13,3.75,2.24,0.0348,,3.4,3.2,2.6
5299,65,0,Latin America,R&D,Clinical Operations,Meets,Male,42,12,11,19,2.62,2.05,2.84,0.0977,,4.2,2.7,2.1
5300,42,0,Asia Pacific,R&D,Quality Assurance,Below,Female,46,10,7,24,2.85,3.12,2.93,0.0,,3.4,3.5,2.9
5301,572,0,Middle East & Africa,Digital,Market Access,Meets,Male,43,10,8,10,3.18,3.14,1.4,0.0853,,2.7,3.7,4.1
5302,123,0,Latin America,R&D,Market Access,Below,Female,41,11,11,22,2.18,3.4,4.38,0.0,,2.3,2.9,2.6
5303,738,1,North America,HR,Market Access,Meets,Male,34,34,8,13,2.48,1.81,3.65,0.0383,,2.8,2.5,4.2
5304,353,0,Latin America,Commercial,Regulatory Affairs,Far Exceeds,Female,40,25,7,10,3.25,2.61,2.56,0.1275,,2.8,3.7,1.8
5305,700,0,Europe,Digital,Finance & Accounting,Meets,Female,32,5,10,15,4.74,3.14,1.73,0.0853,,3.2,2.2,2.7
5306,483,0,Latin America,Manufacturing,Pharmacovigilance,Below,Male,41,15,5,25,3.94,2.33,2.94,0.0,2026-06-08,,,
5307,344,0,Asia Pacific,Commercial,Pharmacovigilance,Meets,Female,40,6,6,11,3.2,2.71,3.92,0.0422,,4.0,4.2,3.3
5308,131,0,Asia Pacific,R&D,Regulatory Affairs,Below,Male,29,5,12,17,2.48,4.52,1.0,0.0,,3.3,3.7,1.1
5309,64,0,Middle East & Africa,R&D,Data Science,Below,Female,35,12,6,14,2.07,2.44,1.97,0.0,,2.6,3.5,3.3
5310,491,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Meets,Female,34,29,8,23,4.21,3.58,2.75,0.0348,,3.4,3.9,3.3
5311,792,0,Middle East & Africa,HR,Marketing,Meets,Male,42,7,7,10,3.97,3.67,4.19,0.0383,,3.7,4.1,4.3
5312,501,0,North America,Manufacturing,Communications,Meets,Female,36,15,7,20,3.78,2.33,2.73,0.0348,,4.1,4.5,2.1
5313,662,0,Middle East & Africa,Digital,Supply Chain,Below,Female,29,14,8,13,3.1,2.56,2.46,0.0,,3.4,1.5,2.7
5314,503,0,North America,Manufacturing,IT & Digital,Meets,Male,41,19,10,24,2.63,3.36,3.01,0.0348,,3.3,2.5,2.1
5315,147,0,Middle East & Africa,R&D,Marketing,Meets,Female,39,17,9,10,2.23,3.55,3.74,0.0977,,1.6,2.4,3.5
5316,856,0,North America,HR,Data Science,Exceeds,Female,39,15,10,28,3.44,2.22,2.85,0.0677,,3.5,1.8,2.6
5317,771,0,Latin America,HR,IT & Digital,Below,Male,31,6,11,19,2.12,3.87,1.99,0.0,,2.6,3.7,2.7
5318,978,0,Latin America,Finance,Communications,Exceeds,Female,42,16,6,16,3.61,3.86,3.54,0.0588,2026-06-06,,,
5319,401,0,Asia Pacific,Manufacturing,Data Science,Meets,Male,37,11,9,20,3.28,3.16,3.58,0.0348,,3.7,3.4,2.2
5320,554,0,North America,Digital,IT & Digital,Meets,Female,37,14,9,13,3.27,2.51,4.31,0.0853,,2.7,1.3,3.3
5321,90,0,Europe,R&D,Regulatory Affairs,Meets,Male,30,18,12,17,3.23,3.71,2.97,0.0977,,3.7,3.1,4.2
5322,354,0,Asia Pacific,Commercial,Regulatory Affairs,Meets,Female,31,15,5,12,3.38,2.87,2.36,0.0422,,4.0,4.5,2.3
5323,794,0,Latin America,HR,Human Resources,Meets,Female,60,14,8,20,4.36,3.48,2.15,0.0383,,4.8,3.4,3.4
5324,368,0,North America,Manufacturing,IT & Digital,Below,Female,31,14,9,16,3.29,4.54,2.03,0.0,,4.5,4.2,2.9
5325,997,0,Middle East & Africa,Finance,Sales,Exceeds,Non-Binary/Other,25,6,6,19,3.17,3.48,1.5,0.0588,,2.5,4.0,1.9
5326,669,0,Europe,Digital,Human Resources,Below,Male,36,26,11,27,3.35,2.42,2.93,0.0,,4.4,2.7,3.4
5327,594,0,Latin America,Digital,Human Resources,Meets,Male,37,11,10,22,3.0,1.63,4.96,0.0853,,2.2,2.0,4.6
5328,85,0,Asia Pacific,R&D,Quality Assurance,Meets,Female,32,5,10,30,2.29,3.24,5.0,0.0977,,3.7,3.2,3.5
5329,756,0,North America,HR,Marketing,Meets,Male,33,18,5,18,3.75,3.29,1.42,0.0383,,4.4,3.9,1.6
5330,154,0,Europe,R&D,Pharmacovigilance,Exceeds,Male,37,10,9,26,1.67,1.94,3.14,0.1648,2026-01-28,,,
5331,1038,0,North America,Finance,Human Resources,Far Exceeds,Female,40,16,11,17,2.99,1.57,2.61,0.1022,,3.6,3.1,3.2
5332,273,0,Middle East & Africa,Commercial,Sales,Far Below,Female,30,13,12,30,2.74,2.95,2.41,0.0,2026-03-06,,,
5333,206,0,Asia Pacific,Commercial,Market Access,Meets,Male,36,5,7,25,2.04,2.32,2.98,0.0422,,4.4,3.2,3.9
5334,336,0,North America,Commercial,Medical Affairs,Exceeds,Female,38,3,12,22,4.25,4.43,4.42,0.0743,,4.0,4.4,2.4
5335,538,0,Latin America,Digital,Pharmacovigilance,Meets,Female,37,8,11,22,3.11,2.4,3.45,0.0853,,2.8,2.8,2.2
5336,830,0,Asia Pacific,HR,IT & Digital,Meets,Female,34,10,11,18,3.65,2.21,3.49,0.0383,,3.2,2.1,3.5
5337,104,0,Latin America,R&D,Market Access,Far Exceeds,Female,32,10,8,11,3.75,2.99,1.44,0.2644,,3.6,4.2,2.7
5338,148,1,North America,R&D,Human Resources,Meets,Male,48,6,8,9,3.27,2.51,3.15,0.0977,2026-03-04,,,
5339,880,0,Asia Pacific,Finance,Legal & Compliance,Below,Female,25,12,5,16,4.65,2.16,2.66,0.0,,3.5,4.0,2.9
5340,261,0,Latin America,Commercial,Sales,Exceeds,Male,44,8,7,9,3.67,3.63,4.0,0.0743,2026-01-04,,,
5341,832,0,Middle East & Africa,HR,Clinical Operations,Far Exceeds,Female,31,15,8,24,3.6,3.66,1.59,0.1168,,4.6,2.7,2.6
5342,874,0,Middle East & Africa,HR,Sales,Meets,Female,39,20,11,15,4.1,3.68,1.33,0.0383,2026-01-25,,,
5343,876,0,North America,Finance,Communications,Meets,Male,38,6,9,10,3.3,3.67,3.4,0.0331,,3.6,2.6,3.3
5344,427,0,Asia Pacific,Manufacturing,Sales,Exceeds,Female,32,6,6,16,3.23,4.72,3.69,0.0616,,3.5,2.2,4.5
5345,833,0,Europe,HR,Sales,Far Exceeds,Female,37,8,12,21,4.02,1.74,3.12,0.1168,2026-05-01,,,
5346,833,0,Asia Pacific,HR,Finance & Accounting,Exceeds,Female,36,7,9,22,2.94,2.62,4.58,0.0677,2026-07-23,3.2,2.1,5.0
5347,101,0,Middle East & Africa,R&D,Regulatory Affairs,Meets,Male,38,12,10,15,2.85,2.51,1.88,0.0977,,3.8,5.0,2.6
5348,966,0,Latin America,Finance,Finance & Accounting,Meets,Female,46,6,10,21,2.4,3.15,2.39,0.0331,,2.8,3.6,3.4
5349,719,0,Europe,HR,Marketing,Meets,Female,47,29,12,25,2.6,1.07,1.0,0.0383,2026-01-26,,,
5350,752,0,North America,HR,Sales,Below,Female,33,8,5,9,3.41,3.21,2.18,0.0,2026-01-09,,,
5351,158,0,Europe,R&D,Regulatory Affairs,Meets,Female,40,24,9,10,4.99,2.83,2.08,0.0977,2026-03-07,,,
5352,746,0,North America,HR,IT & Digital,Meets,Female,44,10,12,17,2.66,3.65,3.02,0.0383,2026-09-10,2.6,4.0,3.0
5353,69,0,Europe,R&D,Market Access,Exceeds,Female,35,10,5,26,3.43,5.0,3.29,0.1648,,3.9,3.8,4.3
5354,498,0,North America,Manufacturing,Communications,Exceeds,Male,42,11,9,19,3.66,3.04,2.39,0.0616,,3.8,3.3,2.1
5355,601,0,North America,Digital,Communications,Below,Female,52,9,7,38,2.74,2.71,3.83,0.0,,2.6,2.9,3.1
5356,47,0,Europe,R&D,Legal & Compliance,Meets,Female,31,10,8,9,3.8,2.96,2.75,0.0977,2026-04-18,,,
5357,72,0,Europe,R&D,Quality Assurance,Meets,Female,41,10,6,7,2.32,3.07,5.0,0.0977,,4.1,2.2,4.1
5358,763,0,North America,HR,Marketing,Exceeds,Male,32,4,5,15,2.48,3.02,2.5,0.0677,,2.7,4.1,3.9
5359,122,0,Middle East & Africa,R&D,Human Resources,Far Below,Male,34,10,10,15,3.15,2.99,3.6,0.0,,3.4,2.4,3.8
5360,1012,0,Europe,Finance,Market Access,Meets,Male,35,19,7,10,2.31,3.48,1.03,0.0331,,2.9,3.3,1.7
5361,186,0,Asia Pacific,Commercial,IT & Digital,Meets,Female,41,9,8,18,2.07,3.88,4.39,0.0422,,4.1,3.3,3.8
5362,213,0,Latin America,Commercial,Human Resources,Exceeds,Male,50,16,8,11,1.76,2.91,2.42,0.0743,2026-04-03,,,
5363,397,0,North America,Manufacturing,Data Science,Meets,Male,34,16,7,17,2.95,3.05,4.46,0.0348,,1.9,2.0,2.8
5364,158,0,North America,R&D,Pharmacovigilance,Meets,Female,44,9,9,20,5.0,3.75,2.34,0.0977,,4.5,3.8,1.8
5365,1033,0,Latin America,Finance,Finance & Accounting,Far Exceeds,Male,33,14,10,15,4.2,3.8,2.32,0.1022,,2.9,2.7,3.5
5366,800,0,Middle East & Africa,HR,Human Resources,Meets,Female,35,7,9,10,1.78,3.92,3.19,0.0383,,2.9,2.6,2.6
5367,865,0,Latin America,HR,Human Resources,Below,Female,46,6,5,21,2.25,4.82,2.88,0.0,,2.7,2.4,3.2
5368,561,0,Europe,Digital,Legal & Compliance,Below,Non-Binary/Other,44,14,12,25,2.92,5.0,1.1,0.0,,3.0,5.0,1.6
5369,387,0,Latin America,Manufacturing,Medical Affairs,Exceeds,Male,36,15,10,15,3.43,5.0,1.0,0.0616,2026-02-21,,,
5370,929,0,North America,Finance,Data Science,Meets,Male,34,21,8,20,3.4,2.95,3.53,0.0331,,3.8,4.2,1.6
5371,1046,0,Latin America,Finance,Supply Chain,Meets,Male,41,11,6,18,3.1,3.54,3.14,0.0331,,3.2,3.6,2.9
5372,809,0,Asia Pacific,HR,IT & Digital,Meets,Female,34,9,5,16,2.92,2.89,3.33,0.0383,,3.4,3.2,3.3
5373,613,0,Europe,Digital,Finance & Accounting,Far Exceeds,Male,35,4,6,17,1.97,2.71,3.59,0.2363,,2.6,3.2,4.1
5374,873,0,Latin America,HR,Communications,Meets,Male,36,18,8,29,2.56,3.89,1.97,0.0383,2026-10-06,3.3,3.1,2.0
5375,695,0,North America,Digital,Legal & Compliance,Meets,Female,37,6,5,9,2.71,2.7,2.16,0.0853,2026-02-14,,,
5376,331,0,Europe,Commercial,Quality Assurance,Far Below,Male,35,13,12,22,1.56,3.78,1.34,0.0,,2.0,4.2,1.3
5377,936,0,North America,Finance,Supply Chain,Meets,Female,28,18,10,19,2.5,2.68,2.4,0.0331,,3.2,3.1,3.5
5378,320,0,Middle East & Africa,Commercial,Clinical Operations,Below,Female,47,20,10,18,4.42,1.83,3.58,0.0,,4.4,2.6,3.7
5379,708,0,Asia Pacific,HR,Clinical Operations,Exceeds,Male,43,12,6,15,3.03,2.8,2.29,0.0677,2026-11-13,3.7,4.3,2.0
5380,428,0,Middle East & Africa,Manufacturing,Finance & Accounting,Exceeds,Female,37,16,10,13,3.58,3.73,2.71,0.0616,,4.0,2.6,2.5
5381,10,1,Asia Pacific,R&D,Sales,Meets,Female,34,5,5,11,4.69,2.55,3.19,0.0977,,4.3,5.0,3.5
5382,369,0,Latin America,Manufacturing,Communications,Meets,Male,45,4,10,21,4.56,3.35,1.75,0.0348,,4.4,3.5,2.8
5383,504,0,Europe,Manufacturing,Legal & Compliance,Meets,Male,41,24,9,12,2.3,1.96,2.17,0.0348,,2.8,4.6,3.7
5384,5,0,Latin America,R&D,Quality Assurance,Meets,Female,34,3,12,16,3.57,2.11,3.53,0.0977,,4.0,4.7,4.4
5385,998,0,Asia Pacific,Finance,Legal & Compliance,Meets,Male,41,7,12,15,4.02,4.07,1.22,0.0331,,3.6,3.7,3.2
5386,287,1,Asia Pacific,Commercial,Market Access,Far Exceeds,Female,38,6,5,16,2.63,2.42,2.69,0.1275,,2.6,2.4,2.4
5387,189,0,Asia Pacific,Commercial,Human Resources,Exceeds,Female,39,11,9,11,3.69,3.94,3.38,0.0743,,5.0,3.4,2.3
5388,938,0,North America,Finance,Data Science,Meets,Male,43,10,5,16,3.22,2.68,3.08,0.0331,,2.9,1.7,2.4
5389,86,0,Europe,R&D,Quality Assurance,Meets,Female,41,18,5,17,3.73,2.83,3.19,0.0977,,3.3,3.1,2.8
5390,575,0,Latin America,Digital,Data Science,Meets,Male,43,7,9,11,3.49,3.88,2.33,0.0853,2026-01-30,,,
5391,520,0,Latin America,Manufacturing,Medical Affairs,Exceeds,Male,49,12,8,23,4.11,5.0,1.9,0.0616,,3.6,4.6,1.6
5392,830,0,Middle East & Africa,HR,Market Access,Meets,Female,42,16,12,16,2.57,2.61,3.26,0.0383,,2.3,3.1,2.3
5393,277,0,Asia Pacific,Commercial,Supply Chain,Meets,Male,52,9,6,17,3.51,4.96,3.09,0.0422,,3.2,5.0,3.8
5394,896,0,Asia Pacific,Finance,Data Science,Far Below,Female,45,10,6,7,4.71,2.83,3.28,0.0,,4.0,1.8,3.4
5395,744,0,Asia Pacific,HR,Medical Affairs,Exceeds,Female,37,29,6,21,3.76,2.87,1.39,0.0677,,3.4,3.3,2.1
5396,4,0,Latin America,R&D,Quality Assurance,Meets,Male,29,22,11,15,3.95,5.0,1.59,0.0977,,2.9,5.0,1.1
5397,831,0,Middle East & Africa,HR,Medical Affairs,Meets,Male,45,2,5,10,2.37,2.94,2.14,0.0383,,3.0,4.3,3.4
5398,778,0,North America,HR,Pharmacovigilance,Meets,Male,30,14,5,9,1.61,2.99,2.36,0.0383,,2.6,5.0,1.5
5399,444,0,Europe,Manufacturing,Medical Affairs,Below,Female,39,6,8,23,3.22,3.72,3.05,0.0,,3.6,4.0,3.6
5400,136,0,North America,R&D,Finance & Accounting,Exceeds,Male,42,9,10,13,4.24,3.18,1.79,0.1648,,4.1,2.9,1.9
5401,736,0,Latin America,HR,Legal & Compliance,Meets,Male,32,6,9,19,2.99,3.57,2.61,0.0383,,3.2,4.2,1.7
5402,343,0,Asia Pacific,Commercial,Medical Affairs,Meets,Female,34,4,10,15,3.01,2.73,3.48,0.0422,,3.2,2.1,2.9
5403,128,0,Europe,R&D,Finance & Accounting,Below,Male,32,9,7,18,2.58,2.91,2.6,0.0,,3.6,2.9,1.8
5404,221,0,Latin America,Commercial,Sales,Meets,Male,50,4,5,9,2.81,3.18,3.67,0.0422,2026-07-20,4.4,3.1,3.2
